IDLopHoc,IDSinhVien,MaMonHoc,HocKy,NamHoc,DiemTongKet,QuaMon,DiemTBMon,TenMonHoc,ThuocKCNTT,DotHoc,GioiTinh,MaHoa_XepLoai
26421,1706130,2031,HK1,2022-2023,5.4,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,1
26421,1706130,3591,HK1,2021-2022,5.9,1,5.61,Lập trình hướng đối tượng,1,5,0,2
26421,1706130,1276,HK2,2022-2023,7.0,1,7.09,Hành vi tổ chức,0,5,0,3
26421,1706130,1076,HK2,2022-2023,6.6,1,7.77,Tương tác người máy,1,5,0,2
26421,1706130,3893,HK3,2022-2023,7.5,1,7.15,Quản trị bán hàng,0,6,0,3
26421,1706130,2296,HK3,2022-2023,7.2,1,6.49,Kiểm toán cơ bản,0,7,0,3
26421,1706169,3345,HK2,2020-2021,7.0,1,7.93,Vật lý đại cương,0,2,0,3
26421,1706169,2031,HK1,2022-2023,0.0,0,6.6,Lập trình phân tích dữ liệu 1,1,4,0,0
26421,1706169,3245,HK1,2023-2024,6.0,1,8.25,Tiếng Việt thực hành,0,4,0,2
26421,1706169,1076,HK1,2021-2022,6.6,1,7.77,Tương tác người máy,1,5,0,2
26421,1706169,3591,HK2,2022-2023,6.4,1,5.61,Lập trình hướng đối tượng,1,5,0,2
26421,1706169,1276,HK2,2022-2023,6.0,1,7.09,Hành vi tổ chức,0,5,0,2
26421,1706169,3893,HK1,2023-2024,6.7,1,7.15,Quản trị bán hàng,0,6,0,2
26421,1706257,3345,HK2,2020-2021,9.9,1,7.93,Vật lý đại cương,0,2,0,5
26421,1706257,2031,HK1,2022-2023,1.0,0,6.6,Lập trình phân tích dữ liệu 1,1,4,0,0
26421,1706257,3245,HK1,2023-2024,8.5,1,8.25,Tiếng Việt thực hành,0,4,0,4
26421,1706257,3591,HK1,2021-2022,4.9,1,5.61,Lập trình hướng đối tượng,1,5,0,1
26421,1706257,1276,HK2,2022-2023,7.7,1,7.09,Hành vi tổ chức,0,5,0,3
26421,1706257,1076,HK2,2022-2023,6.6,1,7.77,Tương tác người máy,1,5,0,2
26421,1706257,3893,HK3,2022-2023,7.1,1,7.15,Quản trị bán hàng,0,6,0,3
26421,1706257,2296,HK3,2022-2023,2.0,0,6.49,Kiểm toán cơ bản,0,7,0,0
26421,1706298,3345,HK2,2020-2021,8.6,1,7.93,Vật lý đại cương,0,2,0,4
26421,1706298,3197,HK2,2022-2023,7.9,1,7.52,Kỹ năng xây dựng kế hoạch,0,3,0,3
26421,1706298,3245,HK2,2022-2023,8.1,1,8.25,Tiếng Việt thực hành,0,4,0,3
26421,1706298,3591,HK1,2022-2023,6.1,1,5.61,Lập trình hướng đối tượng,1,5,0,2
26421,1706372,3345,HK2,2021-2022,7.7,1,7.93,Vật lý đại cương,0,2,1,3
26421,1706372,3205,HK1,2021-2022,6.8,1,6.34,Quản trị doanh nghiệp,0,3,1,2
26421,1706372,3245,HK2,2021-2022,8.7,1,8.25,Tiếng Việt thực hành,0,4,1,4
26421,1706372,2031,HK3,2022-2023,6.5,1,6.6,Lập trình phân tích dữ liệu 1,1,4,1,2
26421,1706372,1276,HK2,2022-2023,6.0,1,7.09,Hành vi tổ chức,0,5,1,2
26421,1706372,1076,HK2,2022-2023,8.9,1,7.77,Tương tác người máy,1,5,1,4
26421,1706372,3591,HK1,2023-2024,4.0,1,5.61,Lập trình hướng đối tượng,1,5,1,1
26421,1706372,3443,HK1,2023-2024,5.8,1,5.99,Khai thác dữ liệu và ứng dụng,1,6,1,2
26421,1706372,3893,HK1,2023-2024,7.5,1,7.15,Quản trị bán hàng,0,6,1,3
26421,1706414,3320,HK2,2020-2021,8.2,1,7.56,Phương pháp tính,0,2,0,3
26421,1706414,2031,HK1,2022-2023,1.0,0,6.6,Lập trình phân tích dữ liệu 1,1,4,0,0
26421,1706414,3591,HK1,2021-2022,5.2,1,5.61,Lập trình hướng đối tượng,1,5,0,1
26421,1706595,3320,HK2,2020-2021,7.1,1,7.56,Phương pháp tính,0,2,0,3
26421,1706595,3197,HK1,2021-2022,7.8,1,7.52,Kỹ năng xây dựng kế hoạch,0,3,0,3
26421,1706595,3245,HK1,2022-2023,8.2,1,8.25,Tiếng Việt thực hành,0,4,0,3
26421,1706595,2031,HK3,2022-2023,7.6,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,3
26421,1706595,3591,HK1,2021-2022,6.4,1,5.61,Lập trình hướng đối tượng,1,5,0,2
26421,1706595,1076,HK2,2022-2023,6.9,1,7.77,Tương tác người máy,1,5,0,2
26421,1706595,3443,HK1,2023-2024,6.7,1,5.99,Khai thác dữ liệu và ứng dụng,1,6,0,2
26421,1706595,3893,HK1,2023-2024,7.2,1,7.15,Quản trị bán hàng,0,6,0,3
26421,1706650,3320,HK2,2021-2022,7.1,1,7.56,Phương pháp tính,0,2,0,3
26421,1706650,3205,HK1,2021-2022,6.9,1,6.34,Quản trị doanh nghiệp,0,3,0,2
26421,1706650,3245,HK1,2022-2023,7.5,1,8.25,Tiếng Việt thực hành,0,4,0,3
26421,1706650,2031,HK3,2022-2023,6.8,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,2
26421,1706650,1276,HK2,2022-2023,8.0,1,7.09,Hành vi tổ chức,0,5,0,3
26421,1706650,1076,HK2,2022-2023,7.3,1,7.77,Tương tác người máy,1,5,0,3
26421,1706650,3591,HK1,2023-2024,6.0,1,5.61,Lập trình hướng đối tượng,1,5,0,2
26421,1706650,3443,HK1,2023-2024,5.2,1,5.99,Khai thác dữ liệu và ứng dụng,1,6,0,1
26421,1706650,3893,HK1,2023-2024,6.2,1,7.15,Quản trị bán hàng,0,6,0,2
26421,1706729,3320,HK2,2020-2021,7.5,1,7.56,Phương pháp tính,0,2,0,3
26421,1706729,3197,HK1,2021-2022,7.8,1,7.52,Kỹ năng xây dựng kế hoạch,0,3,0,3
26421,1706729,3245,HK1,2022-2023,7.7,1,8.25,Tiếng Việt thực hành,0,4,0,3
26421,1706729,2031,HK1,2023-2024,6.5,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,2
26421,1706729,3591,HK1,2021-2022,5.2,1,5.61,Lập trình hướng đối tượng,1,5,0,1
26421,1706729,1276,HK2,2022-2023,7.2,1,7.09,Hành vi tổ chức,0,5,0,3
26421,1706729,1076,HK2,2022-2023,6.9,1,7.77,Tương tác người máy,1,5,0,2
26421,1706729,3443,HK1,2023-2024,6.1,1,5.99,Khai thác dữ liệu và ứng dụng,1,6,0,2
26421,1706729,3893,HK1,2023-2024,6.7,1,7.15,Quản trị bán hàng,0,6,0,2
26421,1706764,3345,HK2,2020-2021,7.6,1,7.93,Vật lý đại cương,0,2,0,3
26421,1706764,3245,HK2,2021-2022,7.6,1,8.25,Tiếng Việt thực hành,0,4,0,3
26421,1706764,2031,HK2,2021-2022,6.7,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,2
26421,1706764,1076,HK1,2022-2023,6.8,1,7.77,Tương tác người máy,1,5,0,2
26421,1706764,3591,HK1,2022-2023,1.0,0,5.61,Lập trình hướng đối tượng,1,5,0,0
26421,1706764,1276,HK2,2022-2023,8.1,1,7.09,Hành vi tổ chức,0,5,0,3
26421,1706764,1295,HK1,2023-2024,6.8,1,6.88,Quản trị nguồn nhân lực,0,7,0,2
26421,1706793,3345,HK2,2020-2021,8.3,1,7.93,Vật lý đại cương,0,2,0,3
26421,1706793,3217,HK1,2021-2022,6.5,1,6.83,Quản trị học,0,3,0,2
26421,1706793,3325,HK2,2021-2022,7.1,1,6.98,Tâm lý học đại cương,0,4,0,3
26421,1706793,2031,HK1,2022-2023,7.7,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,3
26421,1706793,3591,HK1,2021-2022,5.7,1,5.61,Lập trình hướng đối tượng,1,5,0,2
26421,1706793,1276,HK2,2022-2023,7.0,1,7.09,Hành vi tổ chức,0,5,0,3
26421,1706793,1076,HK2,2022-2023,7.3,1,7.77,Tương tác người máy,1,5,0,3
26421,1706793,3893,HK1,2023-2024,7.1,1,7.15,Quản trị bán hàng,0,6,0,3
26421,1706820,3395,HK1,2021-2022,5.5,1,7.49,Logic học,0,2,1,2
26421,1706820,3205,HK2,2021-2022,7.5,1,6.34,Quản trị doanh nghiệp,0,3,1,3
26421,1706820,3245,HK2,2021-2022,7.7,1,8.25,Tiếng Việt thực hành,0,4,1,3
26421,1706820,2031,HK3,2022-2023,7.3,1,6.6,Lập trình phân tích dữ liệu 1,1,4,1,3
26421,1706820,3591,HK1,2022-2023,5.0,1,5.61,Lập trình hướng đối tượng,1,5,1,1
26421,1706820,1076,HK2,2022-2023,8.0,1,7.77,Tương tác người máy,1,5,1,3
26421,1706820,3893,HK1,2023-2024,7.0,1,7.15,Quản trị bán hàng,0,6,1,3
26421,1706820,1295,HK1,2023-2024,6.8,1,6.88,Quản trị nguồn nhân lực,0,7,1,2
26421,1706921,3395,HK2,2020-2021,9.3,1,7.49,Logic học,0,2,0,5
26421,1706921,3285,HK1,2021-2022,9.0,1,7.94,Kế toán cơ bản,0,3,0,5
26421,1706921,2031,HK2,2021-2022,7.5,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,3
26421,1706921,3245,HK2,2021-2022,7.3,1,8.25,Tiếng Việt thực hành,0,4,0,3
26421,1706921,3591,HK1,2021-2022,6.7,1,5.61,Lập trình hướng đối tượng,1,5,0,2
26421,1706921,3893,HK3,2022-2023,7.0,1,7.15,Quản trị bán hàng,0,6,0,3
26421,1706921,3443,HK1,2023-2024,7.4,1,5.99,Khai thác dữ liệu và ứng dụng,1,6,0,3
26421,1706921,2330,HK2,2022-2023,8.1,1,6.81,Lập trình phân tích dữ liệu 2,1,7,0,3
26421,1706921,2296,HK3,2022-2023,8.1,1,6.49,Kiểm toán cơ bản,0,7,0,3
26421,1706979,3395,HK2,2020-2021,7.8,1,7.49,Logic học,0,2,0,3
26421,1706979,3217,HK1,2021-2022,6.7,1,6.83,Quản trị học,0,3,0,2
26421,1706979,10665,HK2,2021-2022,6.6,1,7.69,Cơ sở văn hóa Việt Nam,0,4,0,2
26421,1706979,2031,HK3,2022-2023,6.7,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,2
26421,1706979,3591,HK1,2021-2022,4.2,1,5.61,Lập trình hướng đối tượng,1,5,0,1
26421,1706979,1076,HK2,2022-2023,7.8,1,7.77,Tương tác người máy,1,5,0,3
26421,1706979,3893,HK1,2023-2024,7.3,1,7.15,Quản trị bán hàng,0,6,0,3
26421,1706979,1295,HK2,2022-2023,6.0,1,6.88,Quản trị nguồn nhân lực,0,7,0,2
26421,1707104,3395,HK2,2020-2021,6.1,1,7.49,Logic học,0,2,0,2
26421,1707104,3205,HK1,2021-2022,6.7,1,6.34,Quản trị doanh nghiệp,0,3,0,2
26421,1707104,2031,HK3,2022-2023,6.7,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,2
26421,1707104,3591,HK1,2021-2022,4.1,1,5.61,Lập trình hướng đối tượng,1,5,0,1
26421,1707104,3893,HK1,2023-2024,7.0,1,7.15,Quản trị bán hàng,0,6,0,3
26422,1707167,3395,HK2,2020-2021,7.1,1,7.49,Logic học,0,2,0,3
26422,1707167,3217,HK1,2021-2022,5.4,1,6.83,Quản trị học,0,3,0,1
26422,1707167,3245,HK2,2021-2022,7.7,1,8.25,Tiếng Việt thực hành,0,4,0,3
26422,1707167,2031,HK1,2022-2023,6.5,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,2
26422,1707167,3591,HK1,2021-2022,5.2,1,5.61,Lập trình hướng đối tượng,1,5,0,1
26422,1707167,1076,HK1,2023-2024,6.0,1,7.77,Tương tác người máy,1,5,0,2
26422,1707167,3893,HK2,2022-2023,7.1,1,7.15,Quản trị bán hàng,0,6,0,3
26422,1707167,1295,HK2,2022-2023,8.1,1,6.88,Quản trị nguồn nhân lực,0,7,0,3
26422,1707167,2330,HK2,2022-2023,8.1,1,6.81,Lập trình phân tích dữ liệu 2,1,7,0,3
26422,1707167,2296,HK1,2023-2024,5.9,1,6.49,Kiểm toán cơ bản,0,7,0,2
26421,1707178,3395,HK2,2020-2021,7.6,1,7.49,Logic học,0,2,1,3
26421,1707178,3217,HK1,2021-2022,6.7,1,6.83,Quản trị học,0,3,1,2
26421,1707178,10665,HK2,2021-2022,7.7,1,7.69,Cơ sở văn hóa Việt Nam,0,4,1,3
26421,1707178,2031,HK3,2022-2023,7.4,1,6.6,Lập trình phân tích dữ liệu 1,1,4,1,3
26421,1707178,3591,HK1,2021-2022,4.0,1,5.61,Lập trình hướng đối tượng,1,5,1,1
26421,1707178,1076,HK2,2022-2023,8.1,1,7.77,Tương tác người máy,1,5,1,3
26421,1707178,3893,HK1,2023-2024,8.1,1,7.15,Quản trị bán hàng,0,6,1,3
26421,1707178,1295,HK2,2022-2023,6.4,1,6.88,Quản trị nguồn nhân lực,0,7,1,2
26421,1707369,3345,HK2,2020-2021,7.0,1,7.93,Vật lý đại cương,0,2,0,3
26421,1707369,3196,HK1,2021-2022,8.3,1,7.51,Giao tiếp kinh doanh,0,3,0,3
26421,1707369,3245,HK2,2021-2022,7.3,1,8.25,Tiếng Việt thực hành,0,4,0,3
26421,1707369,3591,HK1,2021-2022,6.5,1,5.61,Lập trình hướng đối tượng,1,5,0,2
26421,1707369,1276,HK2,2022-2023,7.5,1,7.09,Hành vi tổ chức,0,5,0,3
26421,1707369,1076,HK1,2023-2024,5.9,1,7.77,Tương tác người máy,1,5,0,2
26421,1707369,3893,HK1,2023-2024,7.7,1,7.15,Quản trị bán hàng,0,6,0,3
26421,1707379,3345,HK2,2020-2021,8.0,1,7.93,Vật lý đại cương,0,2,0,3
26421,1707379,3197,HK1,2021-2022,8.0,1,7.52,Kỹ năng xây dựng kế hoạch,0,3,0,3
26421,1707379,3245,HK2,2021-2022,9.0,1,8.25,Tiếng Việt thực hành,0,4,0,5
26421,1707379,2031,HK3,2022-2023,7.0,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,3
26421,1707379,3591,HK1,2021-2022,5.1,1,5.61,Lập trình hướng đối tượng,1,5,0,1
26421,1707379,1276,HK2,2022-2023,7.1,1,7.09,Hành vi tổ chức,0,5,0,3
26421,1707379,3893,HK1,2023-2024,7.7,1,7.15,Quản trị bán hàng,0,6,0,3
26421,1707379,1295,HK2,2022-2023,6.4,1,6.88,Quản trị nguồn nhân lực,0,7,0,2
26421,1707379,2330,HK2,2022-2023,8.7,1,6.81,Lập trình phân tích dữ liệu 2,1,7,0,4
26422,1707418,3395,HK2,2020-2021,8.3,1,7.49,Logic học,0,2,0,3
26422,1707418,3217,HK1,2021-2022,6.0,1,6.83,Quản trị học,0,3,0,2
26422,1707418,10665,HK2,2021-2022,7.0,1,7.69,Cơ sở văn hóa Việt Nam,0,4,0,3
26422,1707418,2031,HK3,2022-2023,8.0,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,3
26422,1707418,3591,HK1,2021-2022,4.5,1,5.61,Lập trình hướng đối tượng,1,5,0,1
26422,1707418,1076,HK2,2022-2023,7.6,1,7.77,Tương tác người máy,1,5,0,3
26422,1707418,3893,HK1,2023-2024,7.0,1,7.15,Quản trị bán hàng,0,6,0,3
26422,1707418,1295,HK2,2022-2023,5.4,1,6.88,Quản trị nguồn nhân lực,0,7,0,1
26421,1707543,3395,HK1,2021-2022,5.4,1,7.49,Logic học,0,2,1,1
26421,1707543,3205,HK2,2021-2022,8.0,1,6.34,Quản trị doanh nghiệp,0,3,1,3
26421,1707543,3245,HK2,2021-2022,8.2,1,8.25,Tiếng Việt thực hành,0,4,1,3
26421,1707543,2031,HK3,2022-2023,7.2,1,6.6,Lập trình phân tích dữ liệu 1,1,4,1,3
26421,1707543,3591,HK1,2022-2023,5.2,1,5.61,Lập trình hướng đối tượng,1,5,1,1
26421,1707543,1076,HK2,2022-2023,8.0,1,7.77,Tương tác người máy,1,5,1,3
26421,1707543,3893,HK1,2023-2024,7.8,1,7.15,Quản trị bán hàng,0,6,1,3
26421,1707543,1295,HK1,2023-2024,7.1,1,6.88,Quản trị nguồn nhân lực,0,7,1,3
26421,1707563,3395,HK2,2020-2021,7.1,1,7.49,Logic học,0,2,0,3
26421,1707563,3206,HK1,2021-2022,8.3,1,8.13,Môi trường và con người,0,3,0,3
26421,1707563,3245,HK1,2022-2023,7.4,1,8.25,Tiếng Việt thực hành,0,4,0,3
26421,1707563,2031,HK1,2023-2024,6.1,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,2
26421,1707563,3591,HK2,2022-2023,7.4,1,5.61,Lập trình hướng đối tượng,1,5,0,3
26421,1707563,1276,HK2,2022-2023,5.2,1,7.09,Hành vi tổ chức,0,5,0,1
26421,1707563,1076,HK2,2022-2023,7.9,1,7.77,Tương tác người máy,1,5,0,3
26421,1707563,3443,HK1,2023-2024,2.0,0,5.99,Khai thác dữ liệu và ứng dụng,1,6,0,0
26421,1707563,3893,HK1,2023-2024,6.7,1,7.15,Quản trị bán hàng,0,6,0,2
26421,1707611,3395,HK2,2020-2021,9.1,1,7.49,Logic học,0,2,0,5
26421,1707611,3205,HK1,2021-2022,7.2,1,6.34,Quản trị doanh nghiệp,0,3,0,3
26421,1707611,3325,HK2,2021-2022,7.9,1,6.98,Tâm lý học đại cương,0,4,0,3
26421,1707611,2031,HK1,2022-2023,7.0,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,3
26421,1707611,3591,HK1,2021-2022,8.4,1,5.61,Lập trình hướng đối tượng,1,5,0,3
26421,1707611,1276,HK1,2022-2023,7.0,1,7.09,Hành vi tổ chức,0,5,0,3
26421,1707611,3893,HK1,2023-2024,8.0,1,7.15,Quản trị bán hàng,0,6,0,3
26421,1707611,1295,HK2,2022-2023,6.4,1,6.88,Quản trị nguồn nhân lực,0,7,0,2
26421,1707611,2330,HK2,2022-2023,9.1,1,6.81,Lập trình phân tích dữ liệu 2,1,7,0,5
26421,1707697,3395,HK2,2020-2021,7.0,1,7.49,Logic học,0,2,0,3
26421,1707697,3206,HK1,2021-2022,8.1,1,8.13,Môi trường và con người,0,3,0,3
26421,1707697,3245,HK1,2022-2023,7.6,1,8.25,Tiếng Việt thực hành,0,4,0,3
26421,1707697,2031,HK1,2023-2024,5.8,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,2
26421,1707697,3591,HK2,2022-2023,5.7,1,5.61,Lập trình hướng đối tượng,1,5,0,2
26421,1707697,1276,HK2,2022-2023,5.0,1,7.09,Hành vi tổ chức,0,5,0,1
26421,1707697,1076,HK2,2022-2023,7.2,1,7.77,Tương tác người máy,1,5,0,3
26421,1707697,2329,HK1,2023-2024,7.3,1,8.25,Nhập môn dữ liệu lớn,0,5,0,3
26421,1707697,3443,HK1,2023-2024,1.0,0,5.99,Khai thác dữ liệu và ứng dụng,1,6,0,0
26421,1707697,3893,HK1,2023-2024,7.7,1,7.15,Quản trị bán hàng,0,6,0,3
26421,1707938,3395,HK2,2020-2021,9.0,1,7.49,Logic học,0,2,1,5
26421,1707938,3205,HK2,2021-2022,8.3,1,6.34,Quản trị doanh nghiệp,0,3,1,3
26421,1707938,3245,HK2,2021-2022,8.4,1,8.25,Tiếng Việt thực hành,0,4,1,3
26421,1707938,2031,HK1,2022-2023,8.8,1,6.6,Lập trình phân tích dữ liệu 1,1,4,1,4
26421,1707938,3591,HK1,2022-2023,6.3,1,5.61,Lập trình hướng đối tượng,1,5,1,2
26421,1707938,1076,HK2,2022-2023,7.8,1,7.77,Tương tác người máy,1,5,1,3
26421,1707938,3893,HK3,2022-2023,8.6,1,7.15,Quản trị bán hàng,0,6,1,4
26421,1707938,3443,HK1,2023-2024,8.5,1,5.99,Khai thác dữ liệu và ứng dụng,1,6,1,4
26421,1708340,3345,HK2,2020-2021,8.6,1,7.93,Vật lý đại cương,0,2,1,4
26421,1708340,3206,HK1,2021-2022,8.6,1,8.13,Môi trường và con người,0,3,1,4
26421,1708340,3325,HK2,2021-2022,6.7,1,6.98,Tâm lý học đại cương,0,4,1,2
26421,1708340,2031,HK1,2023-2024,7.5,1,6.6,Lập trình phân tích dữ liệu 1,1,4,1,3
26421,1708340,1076,HK1,2022-2023,8.3,1,7.77,Tương tác người máy,1,5,1,3
26421,1708340,3591,HK1,2023-2024,6.1,1,5.61,Lập trình hướng đối tượng,1,5,1,2
26421,1708340,3893,HK3,2022-2023,7.9,1,7.15,Quản trị bán hàng,0,6,1,3
26421,1708340,1295,HK1,2023-2024,7.8,1,6.88,Quản trị nguồn nhân lực,0,7,1,3
26421,1708408,3345,HK2,2020-2021,6.5,1,7.93,Vật lý đại cương,0,2,0,2
26421,1708408,3206,HK1,2021-2022,7.7,1,8.13,Môi trường và con người,0,3,0,3
26421,1708408,2031,HK1,2022-2023,1.0,0,6.6,Lập trình phân tích dữ liệu 1,1,4,0,0
26421,1708408,3203,HK2,2022-2023,8.8,1,7.19,Âm nhạc – Nhạc lý và Guitar căn bản,0,4,0,4
26421,1708408,3591,HK1,2021-2022,4.3,1,5.61,Lập trình hướng đối tượng,1,5,0,1
26421,1708408,2296,HK1,2023-2024,0.0,0,6.49,Kiểm toán cơ bản,0,7,0,0
26422,1708438,3345,HK2,2020-2021,9.2,1,7.93,Vật lý đại cương,0,2,0,5
26422,1708438,3217,HK1,2021-2022,6.3,1,6.83,Quản trị học,0,3,0,2
26422,1708438,2031,HK1,2022-2023,7.3,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,3
26422,1708438,3245,HK2,2022-2023,8.1,1,8.25,Tiếng Việt thực hành,0,4,0,3
26422,1708438,1076,HK1,2022-2023,8.1,1,7.77,Tương tác người máy,1,5,0,3
26422,1708438,3591,HK1,2022-2023,6.3,1,5.61,Lập trình hướng đối tượng,1,5,0,2
26422,1708438,2329,HK1,2023-2024,8.7,1,8.25,Nhập môn dữ liệu lớn,0,5,0,4
26422,1708438,3893,HK2,2022-2023,6.5,1,7.15,Quản trị bán hàng,0,6,0,2
26422,1708438,1295,HK1,2022-2023,6.9,1,6.88,Quản trị nguồn nhân lực,0,7,0,2
26421,1708522,3345,HK2,2020-2021,8.1,1,7.93,Vật lý đại cương,0,2,0,3
26421,1708522,3206,HK1,2021-2022,8.6,1,8.13,Môi trường và con người,0,3,0,4
26421,1708522,901,HK3,2020-2021,6.7,1,5.87,Cấu trúc rời rạc,1,4,0,2
26421,1708522,3203,HK2,2022-2023,8.5,1,7.19,Âm nhạc – Nhạc lý và Guitar căn bản,0,4,0,4
26421,1708522,2031,HK1,2023-2024,7.1,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,3
26421,1708522,3591,HK1,2021-2022,4.5,1,5.61,Lập trình hướng đối tượng,1,5,0,1
26421,1708522,1076,HK2,2022-2023,7.7,1,7.77,Tương tác người máy,1,5,0,3
26421,1708522,3893,HK1,2023-2024,6.3,1,7.15,Quản trị bán hàng,0,6,0,2
26421,1708522,2330,HK2,2022-2023,0.0,0,6.81,Lập trình phân tích dữ liệu 2,1,7,0,0
26421,1708522,1295,HK1,2023-2024,7.0,1,6.88,Quản trị nguồn nhân lực,0,7,0,3
26422,1708695,3345,HK2,2020-2021,8.3,1,7.93,Vật lý đại cương,0,2,0,3
26422,1708695,3217,HK1,2021-2022,5.6,1,6.83,Quản trị học,0,3,0,2
26422,1708695,3325,HK2,2021-2022,6.3,1,6.98,Tâm lý học đại cương,0,4,0,2
26422,1708695,2031,HK1,2022-2023,0.0,0,6.6,Lập trình phân tích dữ liệu 1,1,4,0,0
26422,1708695,1076,HK2,2022-2023,0.0,0,7.77,Tương tác người máy,1,5,0,0
26421,1708777,3345,HK2,2020-2021,7.3,1,7.93,Vật lý đại cương,0,2,0,3
26421,1708777,3245,HK2,2021-2022,8.3,1,8.25,Tiếng Việt thực hành,0,4,0,3
26421,1708777,2031,HK1,2022-2023,4.7,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,1
26421,1708777,1276,HK2,2022-2023,6.6,1,7.09,Hành vi tổ chức,0,5,0,2
26421,1708777,1076,HK2,2022-2023,9.1,1,7.77,Tương tác người máy,1,5,0,5
26421,1708777,3591,HK1,2023-2024,6.5,1,5.61,Lập trình hướng đối tượng,1,5,0,2
26421,1708777,1295,HK1,2023-2024,7.2,1,6.88,Quản trị nguồn nhân lực,0,7,0,3
26421,1708848,3345,HK2,2020-2021,8.5,1,7.93,Vật lý đại cương,0,2,0,4
26421,1708848,3206,HK1,2021-2022,8.8,1,8.13,Môi trường và con người,0,3,0,4
26421,1708848,3325,HK2,2021-2022,6.8,1,6.98,Tâm lý học đại cương,0,4,0,2
26421,1708848,2031,HK1,2022-2023,9.4,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,5
26421,1708848,3591,HK1,2021-2022,7.9,1,5.61,Lập trình hướng đối tượng,1,5,0,3
26421,1708848,1076,HK1,2022-2023,8.8,1,7.77,Tương tác người máy,1,5,0,4
26421,1708848,3893,HK1,2023-2024,8.5,1,7.15,Quản trị bán hàng,0,6,0,4
26421,1708848,1295,HK2,2022-2023,6.2,1,6.88,Quản trị nguồn nhân lực,0,7,0,2
26421,1708869,3345,HK2,2020-2021,8.2,1,7.93,Vật lý đại cương,0,2,1,3
26421,1708869,3206,HK1,2021-2022,9.3,1,8.13,Môi trường và con người,0,3,1,5
26421,1708869,3325,HK2,2021-2022,7.0,1,6.98,Tâm lý học đại cương,0,4,1,3
26421,1708869,2031,HK1,2022-2023,8.9,1,6.6,Lập trình phân tích dữ liệu 1,1,4,1,4
26421,1708869,3591,HK1,2021-2022,5.7,1,5.61,Lập trình hướng đối tượng,1,5,1,2
26421,1708869,1076,HK1,2022-2023,8.4,1,7.77,Tương tác người máy,1,5,1,3
26421,1708869,3893,HK1,2023-2024,7.6,1,7.15,Quản trị bán hàng,0,6,1,3
26421,1708869,1295,HK2,2022-2023,6.5,1,6.88,Quản trị nguồn nhân lực,0,7,1,2
26421,1708873,3320,HK2,2020-2021,5.7,1,7.56,Phương pháp tính,0,2,0,2
26421,1708873,3197,HK2,2021-2022,7.8,1,7.52,Kỹ năng xây dựng kế hoạch,0,3,0,3
26421,1708873,3325,HK1,2022-2023,7.8,1,6.98,Tâm lý học đại cương,0,4,0,3
26421,1708873,2031,HK1,2023-2024,8.2,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,3
26421,1708873,3591,HK1,2021-2022,4.4,1,5.61,Lập trình hướng đối tượng,1,5,0,1
26421,1708873,1076,HK2,2022-2023,7.6,1,7.77,Tương tác người máy,1,5,0,3
26421,1708873,3893,HK1,2023-2024,7.3,1,7.15,Quản trị bán hàng,0,6,0,3
26421,1708873,1295,HK2,2022-2023,5.8,1,6.88,Quản trị nguồn nhân lực,0,7,0,2
26421,1708941,3345,HK2,2020-2021,8.0,1,7.93,Vật lý đại cương,0,2,0,3
26421,1708941,3217,HK1,2021-2022,7.9,1,6.83,Quản trị học,0,3,0,3
26421,1708941,3245,HK1,2021-2022,9.0,1,8.25,Tiếng Việt thực hành,0,4,0,5
26421,1708941,2031,HK1,2022-2023,6.3,1,6.6,Lập trình phân tích dữ liệu 1,1,4,0,2
26421,1708941,1076,HK1,2022-2023,7.2,1,7.77,Tương tác người máy,1,5,0,3
26421,1708941,3591,HK1,2022-2023,5.3,1,5.61,Lập trình hướng đối tượng,1,5,0,1
26421,1708941,1276,HK2,2022-2023,7.7,1,7.09,Hành vi tổ chức,0,5,0,3
26421,1708941,3893,HK1,2023-2024,7.8,1,7.15,Quản trị bán hàng,0,6,0,3
26421,1708941,1295,HK2,2022-2023,6.9,1,6.88,Quản trị nguồn nhân lực,0,7,0,2
26421,1709004,3345,HK2,2020-2021,8.1,1,7.93,Vật lý đại cương,0,2,0,3
